id,file,client_receipt_id,snapshot_url_1,handle_id,retailer_name,store_phone,purchase_date,purchase_time,purchase_total,num_items_with_total,summed_net_total,receipt_item_code,receipt_item_description,receipt_item_price,receipt_item_quantity,quantity_type,identified_product_upc,identified_product_description,identified_product_brand,product_category,essence_in_item,essence,match_ratio_to_item_tokens,product_confidence,product_retailer,type,algorithm
,"out_of_home2","OOHReceipt_20200120_155759","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200120_155759_1.jpg","d14c3129-3da2-4fd8-814c-644d535a7a2e",,,,,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200127_085258","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200127_085258_1.jpg","e79efc08-8123-4728-9906-c331dbf04c9f",,"022339792764","2020-01-25","17:54:00","4.80",,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200124_094925","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200124_094925_1.jpg","1f1d5af3-057c-4d23-a494-fc0cc3c9d5e4","REWE","091120297242","2020-01-24",,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200124_182758","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200124_182758_1.jpg","deffc87a-011e-463a-a176-a0dc2a3bc37d",,"03392250540","2020-01-24","18:26:16",,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200124_203030","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200124_203030_1.jpg","4e7cb2d2-415a-4d4c-817c-32083019f86b",,,,,"16.20",,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200122_141354","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200122_141354_1.jpg","ca014721-100e-409a-aa68-f4daa4d206c0","REWE",,"2020-01-22","12:14:59","1.50",,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200123_142652","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200123_142652_1.jpg","7e97a9cd-47c7-4b9f-a424-416e2363151f",,,,,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200121_152314","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200121_152314_1.jpg","2bc25c2c-d422-451b-8937-835ff7b6633d",,,,,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200124_203317","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200124_203317_1.jpg","3b515b9f-e0a2-4a27-a83f-e019f0559f85",,,,,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200122_124014","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200122_124014_1.jpg","14db15db-eef6-4ca1-b7e8-cc2616a6c54a",,,"2020-01-22","12:10:00","3.15",,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200120_145552","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200120_145552_1.jpg","7203a05f-a908-4260-bcc5-5cc9d4ef73f8",,,,,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200121_154738","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200121_154738_1.jpg","2ed3e70b-81f3-4874-927b-e8fcfb20774d",,,,,,,,,,,,,,,,,,,,,,"Item",
,"out_of_home2","OOHReceipt_20200119_191208","https://s3.amazonaws.com/ourcart.platform.poc/gfk_23_12_19/OutOfHome_batch2/OOHReceipt_20200119_191208_1.jpg","b4337327-0113-49f4-a1e5-cf58528af76b",,"080959299","2020-01-19",,"21.50",,,,,,,,,,,,,,,,,"Item",
